Order ID,Order Date,Customer ID,Category,Sub-Category,Product Name,Sales,Profit
CA-2015-106978,28-09-2015,ZC-21910,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,-0.792
CA-2015-106978,28-09-2015,ZC-21910,Office Supplies,Fasteners,Staples,4.512,0.846
CA-2015-155124,15-03-2015,KS-16300,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,1.6776
CA-2017-150931,06-01-2017,DP-13390,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,15.5204
CA-2014-157147,13-01-2014,BD-11605,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,238.653
CA-2014-157147,13-01-2014,BD-11605,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3.9294
CA-2014-157147,13-01-2014,BD-11605,Office Supplies,Art,4009 Highlighters by Sanford,19.9,6.567
CA-2015-156482,06-02-2015,IL-15100,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,266.4522
CA-2015-156482,06-02-2015,IL-15100,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,82.3368
CA-2015-156482,06-02-2015,IL-15100,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,1.7608
CA-2017-106782,21-12-2017,LP-17095,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,18.767
CA-2016-151372,05-09-2016,JH-15985,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,46.1184
CA-2016-151372,05-09-2016,JH-15985,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,3.942
CA-2016-151372,05-09-2016,JH-15985,Office Supplies,Fasteners,Advantus Push Pins,4.36,1.7876
CA-2014-102085,04-10-2014,JD-16015,Office Supplies,Labels,Avery 519,29.24,13.7428
CA-2017-107125,27-11-2017,BD-11320,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488,41.1208
CA-2017-107125,27-11-2017,BD-11320,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,6.0288
CA-2016-125815,28-10-2016,DL-13330,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,5.2164
CA-2015-144190,09-06-2015,NC-18415,Office Supplies,Paper,Xerox 1995,12.96,6.2208
CA-2017-117926,08-12-2017,AS-10225,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,20.844
CA-2015-153906,16-03-2015,MS-17980,Technology,Phones,Plantronics MX500i Earset,85.9,2.577
CA-2014-160262,09-06-2014,TS-21205,Office Supplies,Art,DIXON Oriole Pencils,18.06,4.6956
CA-2014-160262,09-06-2014,TS-21205,Office Supplies,Paper,Xerox 1909,79.14,36.4044
CA-2014-160262,09-06-2014,TS-21205,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,14.212
CA-2015-127607,20-03-2015,JK-15730,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.512,-4.396
CA-2015-127607,20-03-2015,JK-15730,Office Supplies,Fasteners,Staples,18.864,6.1308
CA-2016-166226,18-11-2016,TC-21535,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,6.1192
CA-2016-166226,18-11-2016,TC-21535,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,18.3168
CA-2014-156587,07-03-2014,AB-10015,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,5.4801
CA-2014-156587,07-03-2014,AB-10015,Office Supplies,Art,Newell 330,17.94,4.6644
CA-2014-156587,07-03-2014,AB-10015,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,4.8588
CA-2016-141180,15-05-2016,DP-13000,Office Supplies,Binders,GBC Instant Report Kit,7.764,-5.176
CA-2015-109708,25-05-2015,CY-12745,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,58.38
CA-2015-122406,02-08-2015,BE-11455,Technology,Phones,Plantronics MX500i Earset,128.85,3.8655
CA-2015-122406,02-08-2015,BE-11455,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,4.116
CA-2015-122406,02-08-2015,BE-11455,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,83.9916
CA-2015-122406,02-08-2015,BE-11455,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,15.5372
US-2016-153815,06-11-2016,KL-16555,Furniture,Chairs,High-Back Leather Manager's Chair,207.984,-28.5978
US-2016-153815,06-11-2016,KL-16555,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.112,12.6392
US-2016-153815,06-11-2016,KL-16555,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.568,5.7798
US-2016-153815,06-11-2016,KL-16555,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,31.0688
CA-2016-164896,07-11-2016,PS-19045,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,6.321
CA-2015-142202,18-09-2015,JR-16210,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12,152.388
CA-2015-165050,07-12-2015,AH-10210,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,7.209
CA-2015-165050,07-12-2015,AH-10210,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,2.3408
CA-2015-165050,07-12-2015,AH-10210,Technology,Phones,Digium D40 VoIP phone,773.94,224.4426
US-2016-131114,09-12-2016,RW-19630,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,1.5426
US-2016-131114,09-12-2016,RW-19630,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,-11.7612
US-2016-131114,09-12-2016,RW-19630,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,-1.428
CA-2014-160066,16-11-2014,AH-10075,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2.4012
CA-2016-109925,06-11-2016,IM-15070,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,22.9068
CA-2015-160696,06-09-2015,CK-12760,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,1.1765
CA-2014-125171,03-09-2014,AG-10390,Office Supplies,Labels,Avery 514,14.4,7.056
CA-2016-149279,24-04-2016,CL-12700,Office Supplies,Paper,Xerox 226,15.552,5.4432
CA-2016-149279,24-04-2016,CL-12700,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,149.148
CA-2016-149279,24-04-2016,CL-12700,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,-2.1756
CA-2017-107321,31-08-2017,AW-10930,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,2.1684
CA-2017-107321,31-08-2017,AW-10930,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,77.5584
US-2017-122714,07-12-2017,HG-14965,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,-2929.4845
CA-2015-153038,18-12-2015,RB-19645,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.936,18.8784
CA-2015-153038,18-12-2015,RB-19645,Office Supplies,Labels,Avery 507,18.432,5.9904
CA-2015-153038,18-12-2015,RB-19645,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,3.556
CA-2014-132227,04-11-2014,SZ-20035,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,18.8732
CA-2017-155824,10-03-2017,KS-16300,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,3.6588
CA-2017-155824,10-03-2017,KS-16300,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,-10.0372
CA-2016-129238,31-01-2016,SC-20050,Technology,Phones,AT&T 1080 Phone,109.592,8.2194
CA-2016-129238,31-01-2016,SC-20050,Office Supplies,Paper,Easy-staple paper,56.7,27.783
CA-2017-159688,07-05-2017,AB-10060,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,28.7964
CA-2016-136126,24-05-2016,EH-14125,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,20.155
CA-2016-136126,24-05-2016,EH-14125,Office Supplies,Paper,Xerox 1911,191.6,91.968
CA-2016-155033,07-10-2016,CC-12475,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,5.0688
CA-2014-156006,30-04-2014,TM-21010,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,16.2486
CA-2015-158659,10-11-2015,SC-20695,Office Supplies,Storage,Letter Size Cart,714.3,207.147
CA-2015-169796,09-11-2015,Dp-13240,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,1114.512
CA-2015-169796,09-11-2015,Dp-13240,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3.0498
CA-2015-102876,07-09-2015,LR-17035,Office Supplies,Binders,GBC Wire Binding Strips,9.522,-6.9828
CA-2015-102876,07-09-2015,LR-17035,Technology,Phones,Samsung Galaxy Note 3,791.964,-131.994
CA-2015-102876,07-09-2015,LR-17035,Office Supplies,Binders,Angle-D Ring Binders,4.923,-3.9384
US-2017-139647,11-05-2017,TS-21370,Furniture,Bookcases,Bestar Classic Bookcase,209.979,-356.9643
US-2017-160465,21-07-2017,SW-20350,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,-22.62
US-2017-160465,21-07-2017,SW-20350,Office Supplies,Storage,Letter Size File,222.32,25.011
US-2017-160465,21-07-2017,SW-20350,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,-52.641
CA-2014-153850,24-11-2014,TH-21100,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,9.6712
CA-2014-153850,24-11-2014,TH-21100,Technology,Phones,Samsung Galaxy S4,1502.376,-250.396
CA-2014-127558,15-11-2014,SS-20410,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3.2352
CA-2014-127558,15-11-2014,SS-20410,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,146.7693
CA-2014-127558,15-11-2014,SS-20410,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,5.3196
CA-2017-136511,23-03-2017,MZ-17515,Office Supplies,Supplies,Premier Electric Letter Opener,347.58,17.379
CA-2016-133795,18-12-2016,JE-15475,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,21.792
CA-2016-133795,18-12-2016,JE-15475,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,146.7693
CA-2016-133795,18-12-2016,JE-15475,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,11.1776
US-2017-130953,29-07-2017,RF-19735,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48,16.4052
US-2017-130953,29-07-2017,RF-19735,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97,133.9713
US-2017-130953,29-07-2017,RF-19735,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,60.5528
US-2017-130953,29-07-2017,RF-19735,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,72.6408
CA-2014-151792,02-09-2014,CV-12295,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.976,53.9946
CA-2017-139304,29-01-2017,VG-21790,Office Supplies,Art,Newell 339,8.34,2.1684
CA-2017-139304,29-01-2017,VG-21790,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,2.2282
CA-2017-139304,29-01-2017,VG-21790,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,40.3704
CA-2016-155166,26-12-2016,BB-11545,Furniture,Chairs,Novimex Turbo Task Chair,212.94,25.5528
CA-2016-155166,26-12-2016,BB-11545,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49,7.4172
CA-2015-103954,09-08-2015,HR-14770,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,48.118
CA-2014-169803,06-04-2014,SC-20260,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,111.1035
CA-2014-169803,06-04-2014,SC-20260,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2.034
CA-2017-141719,17-11-2017,EG-13900,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,83.986
CA-2015-136469,11-07-2015,TS-21370,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836,-37.1124
CA-2015-136469,11-07-2015,TS-21370,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716,193.32
CA-2015-136469,11-07-2015,TS-21370,Office Supplies,Binders,Tuf-Vin Binders,221.06,103.8982
CA-2016-158694,10-11-2016,AI-10855,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,32.5008
CA-2016-158694,10-11-2016,AI-10855,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,38.976
CA-2016-158694,10-11-2016,AI-10855,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,191.6586
CA-2016-158694,10-11-2016,AI-10855,Office Supplies,Paper,Xerox 1933,61.4,28.858
CA-2016-158694,10-11-2016,AI-10855,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,187.3976
CA-2016-158694,10-11-2016,AI-10855,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.184,1.8144
CA-2016-158694,10-11-2016,AI-10855,Office Supplies,Art,Newell 338,14.7,3.969
US-2014-104759,31-03-2014,DD-13570,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,-13.8278
US-2014-104759,31-03-2014,DD-13570,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,13.9972
CA-2015-150511,18-09-2015,AB-10060,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,8.7138
CA-2015-134922,07-11-2015,KB-16240,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4,7.93
US-2017-120607,19-05-2017,JC-15775,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,91.9508
CA-2015-141243,03-01-2015,AH-10465,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4,84.66
CA-2015-141243,03-01-2015,AH-10465,Office Supplies,Art,Newell 317,7.056,0.7938
CA-2015-141243,03-01-2015,AH-10465,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976,-437.5404
CA-2015-162166,08-09-2015,NM-18520,Office Supplies,Paper,Xerox 1928,26.4,11.88
CA-2015-162166,08-09-2015,NM-18520,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,0.8376
CA-2016-120796,03-04-2016,CS-11950,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,-83.205
CA-2016-109722,05-12-2016,TP-21130,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,195.9944
CA-2016-109722,05-12-2016,TP-21130,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,70.1784
CA-2015-136798,08-05-2015,DL-12925,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,21.99
CA-2015-136798,08-05-2015,DL-12925,Technology,Phones,VTech DS6151,377.97,105.8316
CA-2015-136798,08-05-2015,DL-12925,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,11.1564
CA-2017-122196,22-09-2017,CA-12265,Technology,Phones,GE 30524EE4,391.98,113.6742
CA-2017-142090,30-11-2017,SC-20380,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,81.5949
CA-2017-142090,30-11-2017,SC-20380,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.682,-653.2834
CA-2017-160934,15-01-2017,TT-21460,Office Supplies,Art,Newell 347,21.4,6.206
CA-2014-124478,08-08-2014,MA-17560,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,274.995
CA-2014-124478,08-08-2014,MA-17560,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,37.23
CA-2014-124478,08-08-2014,MA-17560,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,17.253
CA-2014-124478,08-08-2014,MA-17560,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,22.6296
CA-2014-124478,08-08-2014,MA-17560,Technology,Phones,Motorola Droid Maxx,299.98,83.9944
CA-2015-145485,05-11-2015,JM-16195,Office Supplies,Storage,Hanging Personal Folder File,62.8,15.7
CA-2017-151071,25-04-2017,MB-18085,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,4.5188
CA-2014-134572,20-04-2014,SV-20365,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,-95.67
CA-2014-134572,20-04-2014,SV-20365,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5.605
CA-2014-134572,20-04-2014,SV-20365,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,-131.951
CA-2017-143217,11-11-2017,CG-12040,Office Supplies,Binders,Prestige Round Ring Binders,18.24,8.5728
US-2017-133312,25-11-2017,BD-11500,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,-29.6058
US-2017-133312,25-11-2017,BD-11500,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,2.8296
US-2015-137533,18-12-2015,JK-15640,Office Supplies,Paper,Xerox 226,20.736,7.2576
CA-2016-155138,08-09-2016,JM-15580,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,8.3524
CA-2016-155138,08-09-2016,JM-15580,Office Supplies,Paper,Petty Cash Envelope,64.704,23.4552
CA-2016-108350,06-06-2016,SC-20230,Office Supplies,Paper,Xerox 1935,105.52,48.5392
CA-2015-144302,19-06-2015,ME-17320,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,-9.5568
CA-2015-109001,05-03-2015,KN-16390,Technology,Phones,Samsung Convoy 3,466.158,-93.2316
CA-2015-109001,05-03-2015,KN-16390,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,-1.289
CA-2015-109001,05-03-2015,KN-16390,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,-1.7892
CA-2017-132738,04-08-2017,HM-14860,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2.8884
CA-2017-132738,04-08-2017,HM-14860,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,3.1842
CA-2017-156720,30-12-2017,JM-15580,Office Supplies,Fasteners,Bagged Rubber Bands,3.024,-0.6048
CA-2015-119102,23-05-2015,KH-16690,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,13.8915
US-2014-140452,06-12-2014,BK-11260,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016,-31.536
US-2014-140452,06-12-2014,BK-11260,Furniture,Tables,KI Adjustable-Height Table,214.95,-120.372
US-2014-140452,06-12-2014,BK-11260,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,-7.008
US-2014-140452,06-12-2014,BK-11260,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776,-4.8492
US-2014-140452,06-12-2014,BK-11260,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,-8.05
US-2014-140452,06-12-2014,BK-11260,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,-8.3524
CA-2015-141936,07-08-2015,PN-18775,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,6.4638
CA-2014-158442,17-03-2014,AZ-10750,Office Supplies,Art,Newell 333,4.448,0.3336
CA-2014-158442,17-03-2014,AZ-10750,Office Supplies,Paper,Xerox 1966,5.184,1.8792
CA-2014-158442,17-03-2014,AZ-10750,Office Supplies,Paper,Xerox 1967,15.552,5.4432
CA-2015-167374,26-03-2015,GM-14500,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,12.51
CA-2015-167374,26-03-2015,GM-14500,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.776,5.0328
CA-2014-116568,14-12-2014,BM-11785,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,13.9728
CA-2015-147102,19-09-2015,NH-18610,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,66.36,23.226
CA-2017-132213,25-04-2017,PN-18775,Office Supplies,Art,Newell 312,42.048,5.256
CA-2017-132213,25-04-2017,PN-18775,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.92,6.792
CA-2014-138450,18-10-2014,EH-13765,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,19.692
CA-2014-138450,18-10-2014,EH-13765,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.912,-35.046
CA-2014-138450,18-10-2014,EH-13765,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10.048,3.14
CA-2015-153073,13-11-2015,HA-14905,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17.496,-7.4358
CA-2016-147970,31-01-2016,AB-10150,Office Supplies,Paper,Xerox 1994,15.552,5.4432
CA-2016-150658,17-11-2016,MS-17365,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3.3675
CA-2017-125640,25-07-2017,DD-13570,Office Supplies,Labels,Avery 491,3.304,1.0738
CA-2017-154137,11-11-2017,MT-17815,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48,0
